original_path	archived_path	artifact_type	size_bytes	sha256	git_status	reason
full_pipeline_run/results/06_all_sample_alignment/bam/MALV_LP_099_Du-205.organelle.sorted.bam.bai	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/06_all_sample_alignment/bam/MALV_LP_099_Du-205.organelle.sorted.bam.bai	file	2192	089a3b160501d770ae04f856eda4b0520042d18fd981a2730bc6453dd78bcf70	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/06_all_sample_alignment/bam/MALV_LP_100_Du-206.organelle.sorted.bam	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/06_all_sample_alignment/bam/MALV_LP_100_Du-206.organelle.sorted.bam	file	119916632	132e5e62b7d10822668137187d3cedf273a7d6303493f60aa0e08696614771d9	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/06_all_sample_alignment/bam/MALV_LP_100_Du-206.organelle.sorted.bam.bai	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/06_all_sample_alignment/bam/MALV_LP_100_Du-206.organelle.sorted.bam.bai	file	2960	d4a97752b4d96e0f611d8a2cccc7444bd0581f70dc5159126305e7e180d8629f	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/06_all_sample_alignment/bam/MALV_LP_101_Du-207.organelle.sorted.bam	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/06_all_sample_alignment/bam/MALV_LP_101_Du-207.organelle.sorted.bam	file	153350708	916691ac55a4192cfcf3f201dc7c9b2aa97e47fefda8ba33fb268521ff789b8a	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/06_all_sample_alignment/bam/MALV_LP_101_Du-207.organelle.sorted.bam.bai	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/06_all_sample_alignment/bam/MALV_LP_101_Du-207.organelle.sorted.bam.bai	file	3440	131c21c6722241c6ef78bef25e6863ebb19aa0949226725c9eec2683c2adc5c5	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/06_all_sample_alignment/bam/MALV_LP_102_Du-208.organelle.sorted.bam	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/06_all_sample_alignment/bam/MALV_LP_102_Du-208.organelle.sorted.bam	file	112894260	9094db53b5bc523c0a8fac40bba618d11b9c364efcec91e44f6fb4e0391e35be	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/06_all_sample_alignment/bam/MALV_LP_102_Du-208.organelle.sorted.bam.bai	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/06_all_sample_alignment/bam/MALV_LP_102_Du-208.organelle.sorted.bam.bai	file	2896	f1aa8f2e76cec431deb77fb34313d66617dc8d69e58706ea2439938bddee1a90	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/06_all_sample_alignment/bam/MALV_LP_103_Du-209.organelle.sorted.bam	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/06_all_sample_alignment/bam/MALV_LP_103_Du-209.organelle.sorted.bam	file	171520141	10fe189fcc7d583cc68baa62adb08ffe61c1d913944148bb8985fb3be51efea1	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/06_all_sample_alignment/bam/MALV_LP_103_Du-209.organelle.sorted.bam.bai	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/06_all_sample_alignment/bam/MALV_LP_103_Du-209.organelle.sorted.bam.bai	file	3632	77778755db01a4d97084d5915048464c44f51ffc4211c17e7bbe97d2b21afd5b	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/06_all_sample_alignment/bam/MALV_LP_104_Du-210.organelle.sorted.bam	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/06_all_sample_alignment/bam/MALV_LP_104_Du-210.organelle.sorted.bam	file	51604103	75c5dbe762c0f6f0592531eceb476119160c2dbf67846d4519da2659abc62d9a	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/06_all_sample_alignment/bam/MALV_LP_104_Du-210.organelle.sorted.bam.bai	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/06_all_sample_alignment/bam/MALV_LP_104_Du-210.organelle.sorted.bam.bai	file	1944	eecfbee904d832d6104075803aeb6d9e7b97eec17fc924196ae6fc71e3ebf46c	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_058_Du-115.organelle.sorted.bam	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_058_Du-115.organelle.sorted.bam	file	42914701	c5744444c9d0000deb441d10235c4b91abb6db81bfc4d8698b06e8060fc9e89a	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_058_Du-115.organelle.sorted.bam.bai	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_058_Du-115.organelle.sorted.bam.bai	file	1760	b6616cbd052f7044de2c7937bf15a69069ac89dba275b316f4776b3c992c0735	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_059_Du-106.organelle.sorted.bam	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_059_Du-106.organelle.sorted.bam	file	35754456	497c4de1f008cc7591f6045413e4322a5073d787070bf9ae88a96c47adeeaa5d	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_059_Du-106.organelle.sorted.bam.bai	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_059_Du-106.organelle.sorted.bam.bai	file	1704	ced7533f1fd7e8b4dd4af4f230990a7e75e40e13ae791cf1ceebf7389cf3deb3	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_060_Du-107.organelle.sorted.bam	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_060_Du-107.organelle.sorted.bam	file	44546656	ede14d924e9bcfc5952eed218f433e59e4a23c8d6cced514121537e67151e9a4	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_060_Du-107.organelle.sorted.bam.bai	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_060_Du-107.organelle.sorted.bam.bai	file	1712	72957a1ba6aa844368f5142b99e65ab7b33ec5ea6e3e6b7c92f4dab6ce614652	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_061_Du-108.organelle.sorted.bam	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_061_Du-108.organelle.sorted.bam	file	197677860	a175fa3817e85bd746bec45f4ac12c1c6bc5b97778a281dbaa5f42f881ce6603	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_061_Du-108.organelle.sorted.bam.bai	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_061_Du-108.organelle.sorted.bam.bai	file	3456	bddba951cbd147209fda5a8ba968bc4ab48e677876a8c184acbb883bb4a1e034	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_062_Du-109.organelle.sorted.bam	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_062_Du-109.organelle.sorted.bam	file	142165611	47564ce7af5e56b2223f1135f0768455f00717bb4a7b976faa27a2313becafa9	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_062_Du-109.organelle.sorted.bam.bai	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_062_Du-109.organelle.sorted.bam.bai	file	2976	8d78c36ae533eb0f7a1763a84174f8b81fcb6c4cc9d341cf84749cebc667b335	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_063_Du-110.organelle.sorted.bam	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_063_Du-110.organelle.sorted.bam	file	21419551	f0c304cd9c8f59bed51e060ec967d317d49885625bd1de951b4fcaa58301827a	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_063_Du-110.organelle.sorted.bam.bai	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_063_Du-110.organelle.sorted.bam.bai	file	1512	6d03c1ec586fcf030c6c8f5c9f0c5a0e621ff25ef29a7e588d6b47aa572ebefe	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_064_Du-111.organelle.sorted.bam	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_064_Du-111.organelle.sorted.bam	file	61593704	1517e2c7b29918989510ed331e8054513fc3f14c1ef56a34b07514b49a356d03	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_064_Du-111.organelle.sorted.bam.bai	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_064_Du-111.organelle.sorted.bam.bai	file	1984	bfe72f7afccd9c916f0a81572dbcbff0538a2818d901d9bc63a2b643525730fc	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_065_Du-112.organelle.sorted.bam	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_065_Du-112.organelle.sorted.bam	file	45604497	6fd1810a619dba9bab0c7ee0b54856214d37b95c356a6812e72b15b0edcb8c4f	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_065_Du-112.organelle.sorted.bam.bai	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_065_Du-112.organelle.sorted.bam.bai	file	1808	c63bcca402ab875a4076cf699c3b3f10dcde953782627526e5abc6afb45ef37a	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_066_Du-113.organelle.sorted.bam	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_066_Du-113.organelle.sorted.bam	file	57549955	cfa5994feb301b6881e7e309054474cf3a2c5379226beddfe0dc4724e0fdc7f5	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_066_Du-113.organelle.sorted.bam.bai	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_066_Du-113.organelle.sorted.bam.bai	file	1872	ecf032d6a42c04e059b06d68cad0b2d8f2531dbe59d6cd544499c6d6f20204e6	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_067_Du-114.organelle.sorted.bam	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_067_Du-114.organelle.sorted.bam	file	33354538	32e354b029f236374dd6837ca502f2b48eaf02c462b18644dff984ff3c19b0a0	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_067_Du-114.organelle.sorted.bam.bai	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_067_Du-114.organelle.sorted.bam.bai	file	1624	e8c62f36774e91d9aa8d4627557d55cf8386b1e175ca24459c77c76d1fbe52e1	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/06_all_sample_alignment/bam/QUI1_LP_249_Du-648.organelle.sorted.bam	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/06_all_sample_alignment/bam/QUI1_LP_249_Du-648.organelle.sorted.bam	file	121945963	8411b9ae686d7034ac35122304b95cdf5b0d3849a2f3f5dcadc4de022b5d9b6c	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/06_all_sample_alignment/bam/QUI1_LP_249_Du-648.organelle.sorted.bam.bai	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/06_all_sample_alignment/bam/QUI1_LP_249_Du-648.organelle.sorted.bam.bai	file	2624	2b39679ffe6e5f5a375e7b0e6116617afb15f75075435a9b462ed3baa8fd2851	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/06_all_sample_alignment/bam/QUI1_LP_250_Du-649.organelle.sorted.bam	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/06_all_sample_alignment/bam/QUI1_LP_250_Du-649.organelle.sorted.bam	file	120352958	cb2fbfc110f98999c205e3b66e9da767e770b64fc195e4a47064d8854b1ce0ee	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/06_all_sample_alignment/bam/QUI1_LP_250_Du-649.organelle.sorted.bam.bai	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/06_all_sample_alignment/bam/QUI1_LP_250_Du-649.organelle.sorted.bam.bai	file	2544	fc08eaaf723202fc437fdf3931de8efa3deb71dc14719a4991865658539610ff	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/06_all_sample_alignment/bam/QUI1_LP_251_Du-650.organelle.sorted.bam	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/06_all_sample_alignment/bam/QUI1_LP_251_Du-650.organelle.sorted.bam	file	16012957	21cc878c9d2cd86d9571a1e41a4e1f0d9b5767fbe9a1b412c542baa675ee47d8	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/06_all_sample_alignment/bam/QUI1_LP_251_Du-650.organelle.sorted.bam.bai	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/06_all_sample_alignment/bam/QUI1_LP_251_Du-650.organelle.sorted.bam.bai	file	1392	bfa2978a75763a2aab0cd775d7be22c962db896642e97b397f6ee60a8f209552	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/06_all_sample_alignment/bam/QUI1_LP_252_Du-651.organelle.sorted.bam	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/06_all_sample_alignment/bam/QUI1_LP_252_Du-651.organelle.sorted.bam	file	63863465	b4838ab42e3bf9b9a096a5bafc2f7ffa496c1f6e36c4fefaf4b6e7e6425d6db1	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/06_all_sample_alignment/bam/QUI1_LP_252_Du-651.organelle.sorted.bam.bai	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/06_all_sample_alignment/bam/QUI1_LP_252_Du-651.organelle.sorted.bam.bai	file	1952	f8508fe05908169c706a5663f00cf596b29bdd73f6156d4164fbf967652b6449	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/06_all_sample_alignment/bam/QUI1_LP_253_Du-652.organelle.sorted.bam	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/06_all_sample_alignment/bam/QUI1_LP_253_Du-652.organelle.sorted.bam	file	113329345	43680f1f1f048bd72ef16c81205b5825d8bb1faf40757c4e98216fa5fc842114	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/06_all_sample_alignment/bam/QUI1_LP_253_Du-652.organelle.sorted.bam.bai	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/06_all_sample_alignment/bam/QUI1_LP_253_Du-652.organelle.sorted.bam.bai	file	2688	337a01ecda3583c31d892de1782881ddd4ed9dc6a6c6a3f5b5dc95dabd57adfa	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/06_all_sample_alignment/bam/QUI1_LP_254_Du-653.organelle.sorted.bam	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/06_all_sample_alignment/bam/QUI1_LP_254_Du-653.organelle.sorted.bam	file	13285143	247b0a8d32353539c8231570ec5ece9e2d716d8d02697d88ce860555dde93c7b	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/06_all_sample_alignment/bam/QUI1_LP_254_Du-653.organelle.sorted.bam.bai	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/06_all_sample_alignment/bam/QUI1_LP_254_Du-653.organelle.sorted.bam.bai	file	1336	1c4fff10797b72c1441a0ff6f1f6d8144e3de6df3dfff96f52be1f94a2fb340a	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/06_all_sample_alignment/bam/QUI1_LP_255_Du-654.organelle.sorted.bam	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/06_all_sample_alignment/bam/QUI1_LP_255_Du-654.organelle.sorted.bam	file	115114188	85f2330bf2e6f9491a1759ffe9aa5c1fcaa6c5a68866b94edc1f07fdaa7ada02	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/06_all_sample_alignment/bam/QUI1_LP_255_Du-654.organelle.sorted.bam.bai	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/06_all_sample_alignment/bam/QUI1_LP_255_Du-654.organelle.sorted.bam.bai	file	2752	0c05a245734efa256c54bea89472fb36fbd3ab5a44377642529ff824813e8c1f	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/06_all_sample_alignment/bam/QUI1_LP_257_Du-656.organelle.sorted.bam	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/06_all_sample_alignment/bam/QUI1_LP_257_Du-656.organelle.sorted.bam	file	28115874	90337e9e0f26432895cc224a45658472f5d29f0534fb80148cc6bf6d1b55fe48	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/06_all_sample_alignment/bam/QUI1_LP_257_Du-656.organelle.sorted.bam.bai	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/06_all_sample_alignment/bam/QUI1_LP_257_Du-656.organelle.sorted.bam.bai	file	1600	c878522084556a526a77d014b7da616f69b3aac4f414e1257789c9507145308e	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/06_all_sample_alignment/bam/QUI1_LP_258_Du-657.organelle.sorted.bam	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/06_all_sample_alignment/bam/QUI1_LP_258_Du-657.organelle.sorted.bam	file	122977716	4e1e7a6540583dc0b51af7dda3ca9a40caab3ff9a899d80e4b84b4d4a9a62b30	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/06_all_sample_alignment/bam/QUI1_LP_258_Du-657.organelle.sorted.bam.bai	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/06_all_sample_alignment/bam/QUI1_LP_258_Du-657.organelle.sorted.bam.bai	file	2896	3c8ee08c65cd35a5e71ea75bfc29ba8192e4fc54937d8fb01733e697c9794f07	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/06_all_sample_alignment/bam/QUI2_LP_243_Du-631.organelle.sorted.bam	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/06_all_sample_alignment/bam/QUI2_LP_243_Du-631.organelle.sorted.bam	file	99519183	52441b60a3df570b4000ab1fd014c7ae83fb2face2c702968762991e79a68e74	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/06_all_sample_alignment/bam/QUI2_LP_243_Du-631.organelle.sorted.bam.bai	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/06_all_sample_alignment/bam/QUI2_LP_243_Du-631.organelle.sorted.bam.bai	file	2768	d23cc5dadb883c8b1dad1e1e7c37cea9e2544ce669e4149d606808acde1b3b0f	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/06_all_sample_alignment/bam/QUI2_LP_244_Du-632.organelle.sorted.bam	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/06_all_sample_alignment/bam/QUI2_LP_244_Du-632.organelle.sorted.bam	file	29776451	8a66d41636db676dbba1db053f2681d4e45b229aedcd84322380dabf44ae4b47	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/06_all_sample_alignment/bam/QUI2_LP_244_Du-632.organelle.sorted.bam.bai	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/06_all_sample_alignment/bam/QUI2_LP_244_Du-632.organelle.sorted.bam.bai	file	1608	ea89389fde25930978a6f758dfb80f3c68bb0ff3edaf2ba1222ba9db4c6649b4	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/06_all_sample_alignment/bam/QUI2_LP_245_Du-633.organelle.sorted.bam	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/06_all_sample_alignment/bam/QUI2_LP_245_Du-633.organelle.sorted.bam	file	86249038	55313bd16b26d5c217ea176357b6605f00c640bf3bcb23791e6af7ad7b64815e	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/06_all_sample_alignment/bam/QUI2_LP_245_Du-633.organelle.sorted.bam.bai	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/06_all_sample_alignment/bam/QUI2_LP_245_Du-633.organelle.sorted.bam.bai	file	2272	fdfe4f91d754cee8146bb430d853f3a4f6877acd42c69da928306136db04b8ef	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/06_all_sample_alignment/bam/QUI2_LP_246_Du-634.organelle.sorted.bam	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/06_all_sample_alignment/bam/QUI2_LP_246_Du-634.organelle.sorted.bam	file	36166425	b88935994e7e4587f89c965de81c504faf5da988b30562a25b6488cdde85c7e7	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/06_all_sample_alignment/bam/QUI2_LP_246_Du-634.organelle.sorted.bam.bai	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/06_all_sample_alignment/bam/QUI2_LP_246_Du-634.organelle.sorted.bam.bai	file	1808	93a2ceac309791462071f9006d3fb5b60d8e25a7099274159d90bb57cfcbe30f	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/06_all_sample_alignment/bam/QUI2_LP_247_Du-635.organelle.sorted.bam	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/06_all_sample_alignment/bam/QUI2_LP_247_Du-635.organelle.sorted.bam	file	102660288	e66b9f5fe3072f6624805f27e7a1f73cb86107e3b11b148708832d0f41c647ab	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/06_all_sample_alignment/bam/QUI2_LP_247_Du-635.organelle.sorted.bam.bai	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/06_all_sample_alignment/bam/QUI2_LP_247_Du-635.organelle.sorted.bam.bai	file	2560	aa0c3397afecf21d2f08d0d36d2ff38342bd40b3da65d9101ed2ff1d6d9fe60d	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/06_all_sample_alignment/bam/QUI2_LP_248_Du-636.organelle.sorted.bam	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/06_all_sample_alignment/bam/QUI2_LP_248_Du-636.organelle.sorted.bam	file	91357317	c65833b2cbf8dcb93ab08a5df1967e37af3f5bb9856efa4399f46c2ae24e664c	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/06_all_sample_alignment/bam/QUI2_LP_248_Du-636.organelle.sorted.bam.bai	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/06_all_sample_alignment/bam/QUI2_LP_248_Du-636.organelle.sorted.bam.bai	file	2544	4c741509c66507838c3719de0db66c9cc2305065c6c7be89511cc5cf7f6ff697	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/06_all_sample_alignment/bam/QUI2_LP_337_Du-638.organelle.sorted.bam	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/06_all_sample_alignment/bam/QUI2_LP_337_Du-638.organelle.sorted.bam	file	45044411	932684dc4d661288958175e381484e5f71ab4dcba0b1221afb5150376c898994	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/06_all_sample_alignment/bam/QUI2_LP_337_Du-638.organelle.sorted.bam.bai	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/06_all_sample_alignment/bam/QUI2_LP_337_Du-638.organelle.sorted.bam.bai	file	1768	be5f17765c8dd9e8d495096e9ec9cfcffa75ce8639792cfeff47497ca1680028	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/06_all_sample_alignment/bam/QUI2_LP_338_Du-639.organelle.sorted.bam	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/06_all_sample_alignment/bam/QUI2_LP_338_Du-639.organelle.sorted.bam	file	25637400	caf7d5dddad55945dba116ef13ee0d7449a2ddefd4842f2fb637823c94d9c7b8	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/06_all_sample_alignment/bam/QUI2_LP_338_Du-639.organelle.sorted.bam.bai	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/06_all_sample_alignment/bam/QUI2_LP_338_Du-639.organelle.sorted.bam.bai	file	1544	e3ee1a2f9fbdffbcfcba267f559a5ec3e5cf935c491d0207034817f328e9ee26	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/06_all_sample_alignment/bam/QUI2_LP_339_Du-640.organelle.sorted.bam	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/06_all_sample_alignment/bam/QUI2_LP_339_Du-640.organelle.sorted.bam	file	39556857	ba36489bd53357e0b13ca9dcd9b6e27c057b5569f2fc9d8d5d7749a2744c66a5	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/06_all_sample_alignment/bam/QUI2_LP_339_Du-640.organelle.sorted.bam.bai	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/06_all_sample_alignment/bam/QUI2_LP_339_Du-640.organelle.sorted.bam.bai	file	1952	4fd003b3556271052e6c955d85f513b47033ea74aea9426eb2d676c121e3844a	local-only	pre-remediation noncanonical artifact; preserved for audit only
